dataset,project,model,n_instances,n_features,minority_class_percentage,repeat,fold,precision,recall,f1_score,g_mean,accuracy,auc,mcc,PD,PF
ReLink,Apache,Dummy,194,26,0.4948453608247423,2,1,0.47619047619047616,0.5,0.4878048780487805,0.45883146774112354,0.46153846153846156,0.4605263157894737,-0.07915594835766294,0.5,0.5789473684210527
ReLink,Apache,LogisticRegression,194,26,0.4948453608247423,2,1,0.7368421052631579,0.7,0.717948717948718,0.7181848464596078,0.717948717948718,0.7842105263157895,0.4368421052631579,0.7,0.2631578947368421
ReLink,Apache,GaussianNB,194,26,0.4948453608247423,2,1,0.5,0.05,0.09090909090909091,0.2176428750330035,0.48717948717948717,0.7802631578947368,-0.005963378041608701,0.05,0.05263157894736842
ReLink,Apache,DecisionTree,194,26,0.4948453608247423,2,1,0.6153846153846154,0.4,0.48484848484848486,0.5428967140306369,0.5641025641025641,0.5763157894736842,0.14509525002200233,0.4,0.2631578947368421
ReLink,Apache,RandomForest,194,26,0.4948453608247423,2,1,0.7142857142857143,0.75,0.7317073170731707,0.7163503994113789,0.717948717948718,0.7894736842105263,0.4353577159671462,0.75,0.3157894736842105
ReLink,Apache,KNN,194,26,0.4948453608247423,2,1,0.6666666666666666,0.8,0.7272727272727273,0.6805570473787206,0.6923076923076923,0.7105263157894737,0.3893314107138301,0.8,0.42105263157894735
ReLink,Apache,Dummy,194,26,0.4948453608247423,2,2,0.5238095238095238,0.55,0.5365853658536586,0.5104177855340405,0.5128205128205128,0.5118421052631579,0.023746784507298883,0.55,0.5263157894736842
ReLink,Apache,LogisticRegression,194,26,0.4948453608247423,2,2,0.7,0.7,0.7,0.6920602346769048,0.6923076923076923,0.8289473684210527,0.38421052631578945,0.7,0.3157894736842105
ReLink,Apache,GaussianNB,194,26,0.4948453608247423,2,2,0.5,0.95,0.6551724137931034,0.0,0.48717948717948717,0.7789473684210526,-0.15811388300841897,0.95,1.0
ReLink,Apache,DecisionTree,194,26,0.4948453608247423,2,2,0.7894736842105263,0.75,0.7692307692307693,0.7694837640638655,0.7692307692307693,0.756578947368421,0.5394736842105263,0.75,0.21052631578947367
ReLink,Apache,RandomForest,194,26,0.4948453608247423,2,2,0.7368421052631579,0.7,0.717948717948718,0.7181848464596078,0.717948717948718,0.75,0.4368421052631579,0.7,0.2631578947368421
ReLink,Apache,KNN,194,26,0.4948453608247423,2,2,0.6666666666666666,0.8,0.7272727272727273,0.6805570473787206,0.6923076923076923,0.7842105263157895,0.3893314107138301,0.8,0.42105263157894735
ReLink,Apache,Dummy,194,26,0.4948453608247423,2,3,0.47619047619047616,0.5,0.4878048780487805,0.45883146774112354,0.46153846153846156,0.4605263157894737,-0.07915594835766294,0.5,0.5789473684210527
ReLink,Apache,LogisticRegression,194,26,0.4948453608247423,2,3,0.7058823529411765,0.6,0.6486486486486487,0.6649099662043687,0.6666666666666666,0.7526315789473684,0.33953329668134963,0.6,0.2631578947368421
ReLink,Apache,GaussianNB,194,26,0.4948453608247423,2,3,0.0,0.0,0.0,0.0,0.48717948717948717,0.8868421052631579,0.0,0.0,0.0
ReLink,Apache,DecisionTree,194,26,0.4948453608247423,2,3,0.75,0.6,0.6666666666666666,0.6882472016116853,0.6923076923076923,0.718421052631579,0.39577285860251626,0.6,0.21052631578947367
ReLink,Apache,RandomForest,194,26,0.4948453608247423,2,3,0.8823529411764706,0.75,0.8108108108108109,0.8191780219091253,0.8205128205128205,0.9,0.6498879506791457,0.75,0.10526315789473684
ReLink,Apache,KNN,194,26,0.4948453608247423,2,3,0.7857142857142857,0.55,0.6470588235294118,0.6805570473787206,0.6923076923076923,0.8065789473684211,0.4085643303447759,0.55,0.15789473684210525
ReLink,Apache,Dummy,194,26,0.4948453608247423,2,4,0.3333333333333333,0.3684210526315789,0.35,0.33245498310218435,0.3333333333333333,0.3342105263157895,-0.33245498310218435,0.3684210526315789,0.7
ReLink,Apache,LogisticRegression,194,26,0.4948453608247423,2,4,0.7692307692307693,0.5263157894736842,0.625,0.6688560540599386,0.6923076923076923,0.7552631578947369,0.3990119375605064,0.5263157894736842,0.15
ReLink,Apache,GaussianNB,194,26,0.4948453608247423,2,4,0.0,0.0,0.0,0.0,0.5128205128205128,0.6842105263157895,0.0,0.0,0.0
ReLink,Apache,DecisionTree,194,26,0.4948453608247423,2,4,0.5,0.42105263157894735,0.45714285714285713,0.5026246899500345,0.5128205128205128,0.5578947368421053,0.021393127492027906,0.42105263157894735,0.4
ReLink,Apache,RandomForest,194,26,0.4948453608247423,2,4,0.6363636363636364,0.7368421052631579,0.6829268292682927,0.6649099662043687,0.6666666666666666,0.7421052631578947,0.33953329668134963,0.7368421052631579,0.4
ReLink,Apache,KNN,194,26,0.4948453608247423,2,4,0.631578947368421,0.631578947368421,0.631578947368421,0.6407232755171874,0.6410256410256411,0.6736842105263158,0.28157894736842104,0.631578947368421,0.35
ReLink,Apache,Dummy,194,26,0.4948453608247423,2,5,0.5714285714285714,0.631578947368421,0.6,0.5765500605317538,0.5789473684210527,0.5789473684210527,0.15877683720748895,0.631578947368421,0.47368421052631576
ReLink,Apache,LogisticRegression,194,26,0.4948453608247423,2,5,0.6521739130434783,0.7894736842105263,0.7142857142857143,0.6760648725613226,0.6842105263157895,0.7174515235457063,0.3768673314407158,0.7894736842105263,0.42105263157894735
ReLink,Apache,GaussianNB,194,26,0.4948453608247423,2,5,0.0,0.0,0.0,0.0,0.5,0.7479224376731302,0.0,0.0,0.0
ReLink,Apache,DecisionTree,194,26,0.4948453608247423,2,5,0.6190476190476191,0.6842105263157895,0.65,0.6293821443737578,0.631578947368421,0.6620498614958449,0.26462806201248157,0.6842105263157895,0.42105263157894735
ReLink,Apache,RandomForest,194,26,0.4948453608247423,2,5,0.65,0.6842105263157895,0.6666666666666666,0.6573682103577261,0.6578947368421053,0.739612188365651,0.3162277660168379,0.6842105263157895,0.3684210526315789
ReLink,Apache,KNN,194,26,0.4948453608247423,2,5,0.7,0.7368421052631579,0.717948717948718,0.7100388191174758,0.7105263157894737,0.7534626038781164,0.4216370213557839,0.7368421052631579,0.3157894736842105
ReLink,Apache,Dummy,194,26,0.4948453608247423,3,1,0.42857142857142855,0.45,0.43902439024390244,0.40717253552297766,0.41025641025641024,0.40921052631578947,-0.18205868122262478,0.45,0.631578947368421
ReLink,Apache,LogisticRegression,194,26,0.4948453608247423,3,1,0.8333333333333334,0.75,0.7894736842105263,0.7947194142390263,0.7948717948717948,0.8394736842105264,0.5936696126824721,0.75,0.15789473684210525
ReLink,Apache,GaussianNB,194,26,0.4948453608247423,3,1,0.0,0.0,0.0,0.0,0.48717948717948717,0.8368421052631578,0.0,0.0,0.0
ReLink,Apache,DecisionTree,194,26,0.4948453608247423,3,1,0.6875,0.55,0.6111111111111112,0.6366028258614133,0.6410256410256411,0.656578947368421,0.2914813620788802,0.55,0.2631578947368421
ReLink,Apache,RandomForest,194,26,0.4948453608247423,3,1,0.7272727272727273,0.8,0.7619047619047619,0.7398435111918139,0.7435897435897436,0.8526315789473685,0.48807911397944004,0.8,0.3157894736842105
ReLink,Apache,KNN,194,26,0.4948453608247423,3,1,0.7894736842105263,0.75,0.7692307692307693,0.7694837640638655,0.7692307692307693,0.8210526315789473,0.5394736842105263,0.75,0.21052631578947367
ReLink,Apache,Dummy,194,26,0.4948453608247423,3,2,0.42857142857142855,0.45,0.43902439024390244,0.40717253552297766,0.41025641025641024,0.40921052631578947,-0.18205868122262478,0.45,0.631578947368421
ReLink,Apache,LogisticRegression,194,26,0.4948453608247423,3,2,0.75,0.45,0.5625,0.6155870112510925,0.6410256410256411,0.636842105263158,0.3163433252262558,0.45,0.15789473684210525
ReLink,Apache,GaussianNB,194,26,0.4948453608247423,3,2,0.4864864864864865,0.9,0.631578947368421,0.0,0.46153846153846156,0.6631578947368421,-0.22660836558113065,0.9,1.0
ReLink,Apache,DecisionTree,194,26,0.4948453608247423,3,2,0.6666666666666666,0.5,0.5714285714285714,0.6069769786668839,0.6153846153846154,0.6881578947368421,0.24333213169614382,0.5,0.2631578947368421
ReLink,Apache,RandomForest,194,26,0.4948453608247423,3,2,0.7058823529411765,0.6,0.6486486486486487,0.6649099662043687,0.6666666666666666,0.7131578947368421,0.33953329668134963,0.6,0.2631578947368421
ReLink,Apache,KNN,194,26,0.4948453608247423,3,2,0.6190476190476191,0.65,0.6341463414634146,0.6134458325505882,0.6153846153846154,0.6513157894736843,0.22955225023722253,0.65,0.42105263157894735
ReLink,Apache,Dummy,194,26,0.4948453608247423,3,3,0.5238095238095238,0.55,0.5365853658536586,0.5104177855340405,0.5128205128205128,0.5118421052631579,0.023746784507298883,0.55,0.5263157894736842
ReLink,Apache,LogisticRegression,194,26,0.4948453608247423,3,3,0.8571428571428571,0.6,0.7058823529411765,0.7326950970650465,0.7435897435897436,0.8157894736842105,0.5155039872806568,0.6,0.10526315789473684
ReLink,Apache,GaussianNB,194,26,0.4948453608247423,3,3,0.0,0.0,0.0,0.0,0.46153846153846156,0.8184210526315789,-0.16643566632465154,0.0,0.05263157894736842
ReLink,Apache,DecisionTree,194,26,0.4948453608247423,3,3,0.8823529411764706,0.75,0.8108108108108109,0.8191780219091253,0.8205128205128205,0.8500000000000001,0.6498879506791457,0.75,0.10526315789473684
ReLink,Apache,RandomForest,194,26,0.4948453608247423,3,3,0.8823529411764706,0.75,0.8108108108108109,0.8191780219091253,0.8205128205128205,0.8657894736842106,0.6498879506791457,0.75,0.10526315789473684
ReLink,Apache,KNN,194,26,0.4948453608247423,3,3,0.7777777777777778,0.7,0.7368421052631579,0.7433919416750281,0.7435897435897436,0.7776315789473685,0.49076687981751027,0.7,0.21052631578947367
ReLink,Apache,Dummy,194,26,0.4948453608247423,3,4,0.47619047619047616,0.5263157894736842,0.5,0.4866642633922876,0.48717948717948717,0.48815789473684207,-0.023746784507298883,0.5263157894736842,0.55
ReLink,Apache,LogisticRegression,194,26,0.4948453608247423,3,4,0.7142857142857143,0.7894736842105263,0.75,0.7433919416750281,0.7435897435897436,0.7552631578947369,0.49076687981751027,0.7894736842105263,0.3
ReLink,Apache,GaussianNB,194,26,0.4948453608247423,3,4,0.0,0.0,0.0,0.0,0.5128205128205128,0.7157894736842104,0.0,0.0,0.0
ReLink,Apache,DecisionTree,194,26,0.4948453608247423,3,4,0.5238095238095238,0.5789473684210527,0.55,0.5380275868489703,0.5384615384615384,0.5552631578947369,0.07915594835766294,0.5789473684210527,0.5
ReLink,Apache,RandomForest,194,26,0.4948453608247423,3,4,0.6153846153846154,0.8421052631578947,0.7111111111111111,0.6488856845230502,0.6666666666666666,0.7342105263157894,0.36273812505500586,0.8421052631578947,0.5
ReLink,Apache,KNN,194,26,0.4948453608247423,3,4,0.6,0.7894736842105263,0.6818181818181818,0.6282808624375432,0.6410256410256411,0.675,0.301624673408895,0.7894736842105263,0.5
ReLink,Apache,Dummy,194,26,0.4948453608247423,3,5,0.38095238095238093,0.42105263157894735,0.4,0.36464227527765836,0.3684210526315789,0.3684210526315789,-0.26462806201248157,0.42105263157894735,0.6842105263157895
ReLink,Apache,LogisticRegression,194,26,0.4948453608247423,3,5,0.6666666666666666,0.7368421052631579,0.7,0.6821832314113536,0.6842105263157895,0.7894736842105263,0.37047928681747416,0.7368421052631579,0.3684210526315789
ReLink,Apache,GaussianNB,194,26,0.4948453608247423,3,5,0.0,0.0,0.0,0.0,0.5,0.7867036011080333,0.0,0.0,0.0
ReLink,Apache,DecisionTree,194,26,0.4948453608247423,3,5,0.7142857142857143,0.5263157894736842,0.6060606060606061,0.64460256389031,0.6578947368421053,0.6440443213296398,0.3273268353539886,0.5263157894736842,0.21052631578947367
ReLink,Apache,RandomForest,194,26,0.4948453608247423,3,5,0.7142857142857143,0.7894736842105263,0.75,0.7349600023036286,0.7368421052631579,0.7590027700831025,0.4763305116224668,0.7894736842105263,0.3157894736842105
ReLink,Apache,KNN,194,26,0.4948453608247423,3,5,0.6521739130434783,0.7894736842105263,0.7142857142857143,0.6760648725613226,0.6842105263157895,0.7548476454293629,0.3768673314407158,0.7894736842105263,0.42105263157894735
ReLink,Safe,Dummy,56,26,0.39285714285714285,1,1,0.8,0.8,0.8,0.828078671210825,0.8333333333333334,0.8285714285714286,0.6571428571428571,0.8,0.14285714285714285
ReLink,Safe,LogisticRegression,56,26,0.39285714285714285,1,1,1.0,0.4,0.5714285714285714,0.6324555320336759,0.75,0.8,0.5291502622129182,0.4,0.0
ReLink,Safe,GaussianNB,56,26,0.39285714285714285,1,1,1.0,0.2,0.3333333333333333,0.4472135954999579,0.6666666666666666,0.7142857142857144,0.3567530340063379,0.2,0.0
ReLink,Safe,DecisionTree,56,26,0.39285714285714285,1,1,1.0,0.6,0.75,0.7745966692414834,0.8333333333333334,0.8,0.6831300510639732,0.6,0.0
ReLink,Safe,RandomForest,56,26,0.39285714285714285,1,1,0.5,0.2,0.2857142857142857,0.4140393356054125,0.5833333333333334,0.8857142857142858,0.07559289460184544,0.2,0.14285714285714285
ReLink,Safe,KNN,56,26,0.39285714285714285,1,1,1.0,0.4,0.5714285714285714,0.6324555320336759,0.75,0.5714285714285714,0.5291502622129182,0.4,0.0
ReLink,Safe,Dummy,56,26,0.39285714285714285,1,2,0.4,0.5,0.4444444444444444,0.5345224838248488,0.5454545454545454,0.5357142857142857,0.06900655593423542,0.5,0.42857142857142855
ReLink,Safe,LogisticRegression,56,26,0.39285714285714285,1,2,0.5,0.5,0.5,0.5976143046671968,0.6363636363636364,0.6071428571428572,0.21428571428571427,0.5,0.2857142857142857
ReLink,Safe,GaussianNB,56,26,0.39285714285714285,1,2,0.5,0.5,0.5,0.5976143046671968,0.6363636363636364,0.6785714285714286,0.21428571428571427,0.5,0.2857142857142857
ReLink,Safe,DecisionTree,56,26,0.39285714285714285,1,2,0.3333333333333333,0.25,0.2857142857142857,0.4225771273642583,0.5454545454545454,0.48214285714285715,-0.03857583749052298,0.25,0.2857142857142857
ReLink,Safe,RandomForest,56,26,0.39285714285714285,1,2,0.5714285714285714,1.0,0.7272727272727273,0.7559289460184544,0.7272727272727273,0.7857142857142857,0.5714285714285714,1.0,0.42857142857142855
ReLink,Safe,KNN,56,26,0.39285714285714285,1,2,0.4,0.5,0.4444444444444444,0.5345224838248488,0.5454545454545454,0.7142857142857143,0.06900655593423542,0.5,0.42857142857142855
ReLink,Safe,Dummy,56,26,0.39285714285714285,1,3,0.6,0.75,0.6666666666666666,0.7319250547113999,0.7272727272727273,0.7321428571428571,0.4485426135725303,0.75,0.2857142857142857
ReLink,Safe,LogisticRegression,56,26,0.39285714285714285,1,3,0.6,0.75,0.6666666666666666,0.7319250547113999,0.7272727272727273,0.8214285714285714,0.4485426135725303,0.75,0.2857142857142857
ReLink,Safe,GaussianNB,56,26,0.39285714285714285,1,3,0.75,0.75,0.75,0.8017837257372731,0.8181818181818182,0.7857142857142857,0.6071428571428571,0.75,0.14285714285714285
ReLink,Safe,DecisionTree,56,26,0.39285714285714285,1,3,0.5,0.75,0.6,0.6546536707079771,0.6363636363636364,0.6607142857142857,0.3105295017040594,0.75,0.42857142857142855
ReLink,Safe,RandomForest,56,26,0.39285714285714285,1,3,0.5,0.75,0.6,0.6546536707079771,0.6363636363636364,0.7857142857142857,0.3105295017040594,0.75,0.42857142857142855
ReLink,Safe,KNN,56,26,0.39285714285714285,1,3,0.6,0.75,0.6666666666666666,0.7319250547113999,0.7272727272727273,0.8214285714285715,0.4485426135725303,0.75,0.2857142857142857
ReLink,Safe,Dummy,56,26,0.39285714285714285,1,4,0.4,0.5,0.4444444444444444,0.5345224838248488,0.5454545454545454,0.5357142857142857,0.06900655593423542,0.5,0.42857142857142855
ReLink,Safe,LogisticRegression,56,26,0.39285714285714285,1,4,0.42857142857142855,0.75,0.5454545454545454,0.5669467095138409,0.5454545454545454,0.6071428571428572,0.17857142857142858,0.75,0.5714285714285714
ReLink,Safe,GaussianNB,56,26,0.39285714285714285,1,4,0.25,0.25,0.25,0.3779644730092272,0.45454545454545453,0.5357142857142857,-0.17857142857142858,0.25,0.42857142857142855
ReLink,Safe,DecisionTree,56,26,0.39285714285714285,1,4,0.5,0.75,0.6,0.6546536707079771,0.6363636363636364,0.6607142857142857,0.3105295017040594,0.75,0.42857142857142855
ReLink,Safe,RandomForest,56,26,0.39285714285714285,1,4,0.42857142857142855,0.75,0.5454545454545454,0.5669467095138409,0.5454545454545454,0.6428571428571429,0.17857142857142858,0.75,0.5714285714285714
ReLink,Safe,KNN,56,26,0.39285714285714285,1,4,0.4,0.5,0.4444444444444444,0.5345224838248488,0.5454545454545454,0.625,0.06900655593423542,0.5,0.42857142857142855
ReLink,Safe,Dummy,56,26,0.39285714285714285,1,5,0.5,0.4,0.4444444444444444,0.5163977794943222,0.5454545454545454,0.5333333333333333,0.06900655593423542,0.4,0.3333333333333333
ReLink,Safe,LogisticRegression,56,26,0.39285714285714285,1,5,1.0,0.8,0.8888888888888888,0.8944271909999159,0.9090909090909091,0.8333333333333334,0.8280786712108251,0.8,0.0
ReLink,Safe,GaussianNB,56,26,0.39285714285714285,1,5,1.0,0.8,0.8888888888888888,0.8944271909999159,0.9090909090909091,1.0,0.8280786712108251,0.8,0.0
ReLink,Safe,DecisionTree,56,26,0.39285714285714285,1,5,1.0,0.6,0.75,0.7745966692414834,0.8181818181818182,0.8,0.6708203932499369,0.6,0.0
ReLink,Safe,RandomForest,56,26,0.39285714285714285,1,5,1.0,0.8,0.8888888888888888,0.8944271909999159,0.9090909090909091,1.0,0.8280786712108251,0.8,0.0
ReLink,Safe,KNN,56,26,0.39285714285714285,1,5,1.0,0.6,0.75,0.7745966692414834,0.8181818181818182,0.9666666666666667,0.6708203932499369,0.6,0.0
ReLink,Safe,Dummy,56,26,0.39285714285714285,2,1,0.4,0.4,0.4,0.47809144373375745,0.5,0.48571428571428565,-0.02857142857142857,0.4,0.42857142857142855
ReLink,Safe,LogisticRegression,56,26,0.39285714285714285,2,1,0.6666666666666666,0.8,0.7272727272727273,0.7559289460184545,0.75,0.8,0.50709255283711,0.8,0.2857142857142857
ReLink,Safe,GaussianNB,56,26,0.39285714285714285,2,1,0.6666666666666666,0.8,0.7272727272727273,0.7559289460184545,0.75,0.8571428571428571,0.50709255283711,0.8,0.2857142857142857
ReLink,Safe,DecisionTree,56,26,0.39285714285714285,2,1,0.8,0.8,0.8,0.828078671210825,0.8333333333333334,0.8285714285714286,0.6571428571428571,0.8,0.14285714285714285
ReLink,Safe,RandomForest,56,26,0.39285714285714285,2,1,0.7142857142857143,1.0,0.8333333333333334,0.8451542547285166,0.8333333333333334,0.9428571428571428,0.7142857142857143,1.0,0.2857142857142857
ReLink,Safe,KNN,56,26,0.39285714285714285,2,1,0.6666666666666666,0.8,0.7272727272727273,0.7559289460184545,0.75,0.8999999999999999,0.50709255283711,0.8,0.2857142857142857
ReLink,Safe,Dummy,56,26,0.39285714285714285,2,2,0.4,0.5,0.4444444444444444,0.5345224838248488,0.5454545454545454,0.5357142857142857,0.06900655593423542,0.5,0.42857142857142855
ReLink,Safe,LogisticRegression,56,26,0.39285714285714285,2,2,0.5,0.25,0.3333333333333333,0.4629100498862757,0.6363636363636364,0.7142857142857143,0.1336306209562122,0.25,0.14285714285714285
